month,rp_div,dp,dy,ep,de,svar,bm,ntis,tbl,lty,ltr,tms,dfy,infl
2007-08-01,0.03153151389696481,-4.010738933438122,-3.9979573743728434,-2.904898019748221,-1.1058409136899012,0.0051339638,0.2488398512,-0.0121975375,0.042,0.0487,0.0199,0.006699999999999998,0.008600000000000003,-0.0018339022
2007-09-01,0.011424433048752812,-4.0358748530557556,-4.000706569418265,-2.9665159668553223,-1.0693588862004337,0.0018684768,0.2392074367,-0.013015004,0.0389,0.0489,0.0012,0.010000000000000002,0.0085,0.0027559074
2007-10-01,-0.04747497178950061,-4.041316530477587,-4.026602972688879,-3.035338660470888,-1.0059778700066988,0.0016828778,0.2386170601,-0.0179547999,0.039,0.048,0.0155,0.009000000000000001,0.008199999999999999,0.0021391913
2007-11-01,-0.01103577623442873,-3.9870834004214966,-4.032126189790912,-3.0475011327014174,-0.9395822677200791,0.005636836,0.2485796916,-0.025158604,0.0327,0.0445,0.0468,0.011799999999999998,0.009600000000000004,0.0059396179
2007-12-01,-0.06386973189212326,-3.9693144296374907,-3.9779803594422924,-3.099512531066547,-0.8698018985709437,0.0023453304,0.2505829731,-0.0406372941,0.03,0.045,-0.0029,0.015,0.011600000000000006,-6.708631e-4
2008-01-01,-0.03582432523778959,-3.899372592549001,-3.9624865021512785,-3.0659948824578436,-0.8333777100911575,0.0048317857,0.2627544223,-0.0431791533,0.0275,0.0436,0.0213,0.0161,0.0121,0.0049705765
2008-02-01,-0.007411288945174861,-3.8572112618286343,-3.892590969670716,-3.0611141594247995,-0.7960971024038348,0.0032256417,0.270979321,-0.0496082153,0.0212,0.0438,0.0018,0.0226,0.012899999999999995,0.0029041122
2008-03-01,0.04379794299485649,-3.8444979075018217,-3.850475319743196,-3.0865952614563037,-0.757902646045518,0.0063376728,0.2540575672,-0.0518315586,0.0126,0.0432,0.0106,0.030600000000000002,0.0138,0.0086682129
2008-04-01,0.008702371603184636,-3.886130427068993,-3.8396794874089366,-3.184119287166066,-0.7020111399029272,0.0029037295,0.2430146964,-0.0488447293,0.0129,0.0458,-0.0288,0.0329,0.014199999999999997,0.0060647784
2008-05-01,-0.0895987270362354,-3.8919561990312803,-3.8813386123786304,-3.2485594760176,-0.6433967230136801,0.001640653,0.2465106122,-0.0454623897,0.0173,0.0475,-0.0164,0.0302,0.013600000000000001,0.008420886
2008-06-01,-0.011152246843816493,-3.7973002030683567,-3.887183753499402,-3.2155610124344864,-0.5817391906338703,0.0034252405,0.2744913881,-0.0473768859,0.0186,0.046,0.022,0.0274,0.013899999999999996,0.0100769969
2008-07-01,0.010586514235136978,-3.78574586323079,-3.7956541637172463,-3.241456415926595,-0.544289447304195,0.0044658468,0.2738156551,-0.0469318453,0.0163,0.0465,-0.0025,0.0302,0.014899999999999997,0.0052510111
2008-08-01,-0.0944493739638616,-3.7962158549133607,-3.7840990574526474,-3.290704482668162,-0.5055113722451985,0.0034478472,0.2698892455,-0.0463334367,0.0172,0.0449,0.0242,0.027700000000000002,0.015099999999999995,-0.0039915623
2008-09-01,-0.18167989015437963,-3.6993944355899635,-3.794575222364339,-3.234089218311848,-0.46530521727811536,0.0237746692,0.2871235482,-0.0489228444,0.0113,0.0443,0.0112,0.033,0.016599999999999997,-0.0013830185
2008-10-01,-0.07594148186014739,-3.519168693105829,-3.704805179551816,-3.3038491627690285,-0.2153195303368003,0.0580885247,0.3340993736,-0.0559541667,0.0067,0.0478,-0.0383,0.041100000000000005,0.02600000000000001,-0.0101013333
2008-11-01,0.007384462842340511,-3.446807022611989,-3.524605369029078,-3.5699089499747534,0.12310192736276448,0.0362568805,0.3528673559,-0.0527795751,0.0019,0.0372,0.1443,0.0353,0.030900000000000004,-0.0191528953
2008-12-01,-0.08714122529964285,-3.4600680761373637,-3.4522769403600817,-4.105981340622804,0.64591326448544,0.0200900813,0.3549842247,-0.0244984636,3e-4,0.0303,0.0967,0.03,0.0338,-0.0103424738
2009-01-01,-0.1130080165634073,-3.3838986057625684,-3.47344849127364,-4.214464503193927,0.8305658974313586,0.011971096,0.3893931402,-0.0250561378,0.0013,0.0394,-0.1124,0.038099999999999995,0.030899999999999997,0.0043524174
2009-02-01,0.07844090303090984,-3.28100756237336,-3.3974641061938744,-4.345202008048076,1.0641944456747159,0.0099612092,0.441103055,-0.0249274947,0.003,0.0401,-0.0056,0.037099999999999994,0.0281,0.004972933
2009-03-01,0.08621673083715288,-3.376708686394564,-3.29475595017992,-4.756238235173014,1.37952954877845,0.0203643787,0.4461408452,-0.0374273876,0.0021,0.0355,0.0641,0.0334,0.029199999999999997,0.0024317485
2009-04-01,0.04963770975795967,-3.487005638472275,-3.397233423551305,-4.814910194480225,1.3279045560079503,0.0075510403,0.4155974692,-0.030993037,0.0016,0.041,-0.0649,0.039400000000000004,0.03,0.0024963683
2009-05-01,-4.954025432093335e-4,-3.559677217720816,-3.5079566592999343,-4.836482331761346,1.2768051140405294,0.0063811403,0.3993550839,-0.0243487574,0.0018,0.0432,-0.0248,0.0414,0.025200000000000007,0.0028887638
2009-06-01,0.06899346611987946,-3.5812763173013256,-3.5810805012372553,-4.807398800540686,1.2261224832393607,0.0034725262,0.4018764058,-0.0220974913,0.0018,0.0429,0.0083,0.0411,0.0189,0.0085898923
2009-07-01,0.031566413679833275,-3.6750931236510267,-3.6035711465621345,-4.677399457487832,1.0023063338368052,0.0037710547,0.3701258558,-0.013781643,0.0018,0.043,0.0019,0.041199999999999994,0.016800000000000002,-0.0015855869
2009-08-01,0.033670458304301945,-3.7309097776721583,-3.697900456324022,-4.542775429003003,0.8118656513308449,0.002177724,0.3574715573,-0.0079214037,0.0017,0.0415,0.0231,0.0398,0.013199999999999996,0.00224285
2009-09-01,-0.019984750688175623,-3.7893453698433657,-3.7542452656874197,-4.43434213370493,0.6449967638615641,0.0019126285,0.3495214306,-1.43322e-5,0.0012,0.0403,0.0176,0.0391,0.011800000000000005,6.254807e-4
2009-10-01,0.05413441963585974,-3.790471495555785,-3.8104313607779625,-3.7105270736503346,-0.07994442190545037,0.0038979663,0.3495052369,0.0031975992,7e-4,0.042,-0.0171,0.0413,0.0114,9.631012e-4
2009-11-01,0.016718641305303993,-3.8677863497090965,-3.8120073341262892,-3.3572969726902486,-0.5104893770188479,0.002001319,0.3281491062,0.0075319203,5e-4,0.0406,0.0208,0.0401,0.011300000000000004,7.077534e-4
2009-12-01,-0.03707154362065612,-3.90741521773321,-3.8898006710322277,-3.085462141619366,-0.8219530761138438,9.334353e-4,0.3255306601,0.0105944679,5e-4,0.0458,-0.0584,0.0453,0.011100000000000006,-0.0017611982
2010-01-01,0.02740390562924766,-3.877221687630938,-3.914896828690259,-2.984684176994636,-0.892537510636302,0.0019917025,0.3371946683,0.0134096854,6e-4,0.0441,0.0264,0.0435,0.009899999999999999,0.0034174736
2010-02-01,0.05580406321943167,-3.9128744393304187,-3.8847596952937584,-2.9534428052043644,-0.9594316341260543,0.0023732454,0.328771382,0.0139320766,0.0011,0.0441,0.0032,0.043000000000000003,0.009899999999999999,2.492074e-4
2010-03-01,0.01432067133499083,-3.9776024610480456,-3.920469700402563,-2.9545460653337354,-1.0230563957143102,6.334088e-4,0.3818781703,0.0263901075,0.0015,0.0458,-0.0179,0.0443,0.010000000000000009,0.0041062835
2010-04-01,-0.08397143777261994,-3.990233510131284,-3.97558204181942,-2.935999604912668,-1.0542339052186156,0.0017938348,0.3766061292,0.0266511206,0.0016,0.0437,0.0304,0.042100000000000005,0.009599999999999997,0.0017368849
2010-05-01,-0.054319967853001735,-3.902680964159568,-3.9882126177933386,-2.8183383423124253,-1.0843426218471426,0.0081078432,0.4090027948,0.0257196642,0.0016,0.0407,0.0437,0.0391,0.0109,7.751974e-4
2010-06-01,0.06516152134561272,-3.845280305272236,-3.900668685404612,-2.7318191201622195,-1.1134611851100167,0.0055917548,0.4241765415,0.0187758808,0.0012,0.0376,0.0446,0.0364,0.013499999999999998,-9.762671e-4
2010-07-01,-0.04763240125465627,-3.9070291411573845,-3.8405133578827955,-2.7749633622702055,-1.132065778887179,0.0033487858,0.3961335532,0.0155567614,0.0016,0.0377,0.0024,0.0361,0.012900000000000002,2.110431e-4
2010-08-01,0.08224621146750356,-3.8536685117614584,-3.9022803149318404,-2.70351521842354,-1.1501532933379184,0.0027046021,0.4139816191,0.0112177194,0.0016,0.0327,0.0702,0.0311,0.011699999999999995,0.0013806643
2010-09-01,0.035513826479599345,-3.932875079099645,-3.8489466040043627,-2.7651158376539726,-1.1677592414456726,0.0023371834,0.3843057828,0.0033375091,0.0015,0.0341,-0.0153,0.0326,0.011299999999999998,5.817362e-4
2010-10-01,-0.0022458786612036155,-3.9634782206598893,-3.927285219949202,-2.7761615152711245,-1.1873167053887648,0.0010800704,0.3728872859,0.0072316415,0.0013,0.0367,-0.0317,0.0354,0.0104,0.0012451989
2010-11-01,0.062102129881186144,-3.9556221008707078,-3.9579150103577683,-2.7493381887257273,-1.2062839121449804,0.001737952,0.3766947543,0.0147980073,0.0014,0.038,-0.0137,0.0366,0.010500000000000002,4.206464e-4
2010-12-01,0.02207857946186299,-4.013350585608876,-3.95009406838695,-2.788651650765824,-1.2246989348430524,8.32136e-4,0.3581003169,0.0126118489,0.0014,0.0414,-0.0388,0.04,0.010799999999999997,0.0017184408
2011-01-01,0.03098654654387546,-4.025500988104683,-4.003108002848165,-2.794123324700265,-1.2313776634044178,8.632301e-4,0.3486322237,0.0153678849,0.0015,0.0432,-0.0196,0.0417,0.010500000000000002,0.0047632301
2011-02-01,-9.563934824132648e-4,-4.046818848115427,-4.015362253075283,-2.80894018122083,-1.2378786668945971,0.0010655334,0.3390965735,0.0159181079,0.0013,0.0426,0.0113,0.041299999999999996,0.009299999999999996,0.004931365
2011-03-01,0.027834308964729715,-4.035734025465327,-4.036781876148265,-2.7915249471788766,-1.2442090782864503,0.0023472643,0.3542699394,0.0124760224,0.001,0.0429,-6e-4,0.0419,0.009000000000000001,0.009751072
2011-04-01,-0.013137182504080691,-4.05096961450831,-4.022872698141181,-2.80918214342139,-1.2417874710869201,0.00063653030000000005,0.3406968012,0.0093802004,6e-4,0.0416,0.0199,0.040999999999999995,0.008599999999999997,0.0064394295
2011-05-01,-0.0178742750614731,-4.024674548653017,-4.038267442552654,-2.7852561874892148,-1.2394183611638026,9.342036e-4,0.3472221891,0.0091168436,4e-4,0.0391,0.0355,0.038700000000000005,0.008199999999999999,0.0047041875
2011-06-01,-0.02109863746712204,-3.9937095752144396,-4.012135808516337,-2.756603765567897,-1.2371058096465424,0.0022947474,0.3515700392,0.0117335532,4e-4,0.0409,-0.0179,0.0405,0.007600000000000003,-0.0010709671
2011-07-01,-0.05721727032172462,-3.960563641813106,-3.982272009248533,-2.722610372553019,-1.2379532692600868,0.00183074,0.359418903,0.0123705605,4e-4,0.0378,0.0422,0.0374,0.008300000000000002,8.860457e-4
2011-08-01,-0.07267844242670396,-3.890787924202854,-3.9492554158219746,-2.652008111017097,-1.2387798131857566,0.0192222162,0.3758125221,0.0127265619,2e-4,0.0315,0.0862,0.0313,0.009899999999999999,0.0027575889
2011-09-01,0.10051143984228439,-3.805139018080491,-3.8796061456232738,-2.5655505527973936,-1.2395884652830973,0.0069158594,0.399922847,0.0130493015,1e-4,0.0265,0.0704,0.0264,0.011799999999999998,0.0015184621
2011-10-01,-0.004643982598781626,-3.8911109829902903,-3.7888043913397,-2.6679721200158024,-1.223138862974488,0.0074008554,0.3650779046,0.0078925078,2e-4,0.0291,-0.0306,0.028900000000000002,0.013899999999999996,-0.0020626826
2011-11-01,0.008646686894950406,-3.869971254761377,-3.875042738198058,-2.6630156253678416,-1.2069556293935353,0.0076796025,0.3623298975,-0.004340313,1e-4,0.0273,0.0251,0.027200000000000002,0.012700000000000003,-8.435613e-4
2011-12-01,0.04203115240967392,-3.8626498899186408,-3.854153336424494,-2.6716271808746503,-1.1910227090439904,0.0027640924,0.3572325407,-0.0064973312,1e-4,0.0255,0.027,0.0254,0.013199999999999996,-0.0024665164
2012-01-01,0.03923049834375103,-3.8936730355344658,-3.8510130365233284,-2.7082102248775124,-1.1854628106569534,6.48134e-4,0.3454873026,-0.0130621323,3e-4,0.0249,2e-4,0.024599999999999997,0.0138,0.0044001914
2012-02-01,0.030476877739453734,-3.9219536759391684,-3.882166344552751,-2.7419573076867767,-1.1799963682523917,6.237e-4,0.3369739354,-0.0144663133,9e-4,0.0272,-0.0196,0.026299999999999997,0.012900000000000002,0.0044029736
2012-03-01,-0.007155737742652768,-3.941433075768606,-3.9105815400060346,-2.7668048605310736,-1.1746282152375325,0.0011552699,0.3461819674,-0.0137750499,8e-4,0.0297,-0.0302,0.028900000000000002,0.012400000000000001,0.0075945586
2012-04-01,-0.06326161172745247,-3.922193224394672,-3.9297189691907204,-2.7616163830794695,-1.1605768413152027,0.0016275451,0.3461403112,-0.0124140257,8e-4,0.0268,0.0409,0.026000000000000002,0.012299999999999998,0.0030210295
2012-05-01,0.03822816176677257,-3.8459119289243993,-3.9106111790948686,-2.6992587411420415,-1.1466531877823578,0.0014960906,0.3690473597,-0.0152707539,9e-4,0.0221,0.0643,0.0212,0.012700000000000003,-0.0011734794
2012-06-01,0.012566202838574014,-3.8732586852868693,-3.834466024043032,-2.740399644017023,-1.1328590412698465,0.003437228,0.3551038851,-0.0190430644,9e-4,0.0233,-0.0136,0.0224,0.0138,-0.0014663969
2012-07-01,0.019369853197345865,-3.870941206478852,-3.858422257506141,-2.75831643818156,-1.1126247682972918,0.0015528399,0.3515937051,-0.0203207728,0.001,0.0216,0.0247,0.0206,0.014699999999999998,-0.0016297859
2012-08-01,0.023654198589484043,-3.8758888575375328,-3.8563182555331506,-2.783315330089006,-1.0925735274485269,7.271274e-4,0.3493870523,-0.0197829564,0.001,0.0223,-0.0068,0.0213,0.0143,0.0055651582
2012-09-01,-0.0192985946182631,-3.885427095727563,-3.8614800386773633,-2.8127191482018477,-1.0727079475257155,0.0010446353,0.3403829538,-0.0174249011,0.0011,0.0235,-0.0146,0.0224,0.013499999999999998,0.0044622123
2012-10-01,0.0030651305529794223,-3.8469462252435718,-3.866934061302071,-2.792693162582035,-1.054253062661537,9.255333e-4,0.3492371221,-0.0157131371,0.001,0.0238,-0.0014,0.0228,0.011099999999999999,-3.889251e-4
2012-11-01,0.00717356815999094,-3.831631641462638,-3.8287889827249777,-2.7954965172332216,-1.0361351242294163,0.0019026489,0.3511375309,-0.0120939255,9e-4,0.0228,0.0144,0.0219,0.010099999999999998,-0.0047380867
2012-12-01,0.04835653346737612,-3.8208416606685347,-3.813798213557077,-2.802501817738017,-1.0183398429305175,0.0010357072,0.3490324432,-0.0115491176,7e-4,0.0246,-0.0202,0.0239,0.009800000000000003,-0.0026930645
2013-01-01,0.010960762515088263,-3.8608520393132566,-3.811654278620678,-2.8471244632085186,-1.013727576104738,9.068013e-4,0.3299840266,-0.0080167341,7e-4,0.0291,-0.0332,0.0284,0.009300000000000003,0.0029573042
2013-02-01,0.03482034490420016,-3.862751321608626,-3.851751439720471,-2.8535712116926204,-1.0091801099160058,0.0012427427,0.3254312323,-0.0088642493,0.001,0.0285,0.0114,0.0275,0.0095000000000000015,0.0081900295
2013-03-01,0.017803948345330056,-3.889088163692632,-3.8537327965625483,-2.8843929422629806,-1.0046952214296514,4.8452e-4,0.3461299966,-0.0089106395,9e-4,0.0287,-0.0062,0.0278,0.0092,0.0026145086
2013-04-01,0.020375918356003275,-3.895100458039268,-3.877176295922343,-2.890040434509057,-1.005060023530211,0.0016827472,0.3400362539,-0.0080048589,6e-4,0.0264,0.0378,0.0258,0.008600000000000003,-0.0010396395
2013-05-01,-0.01457729536187724,-3.903878988924264,-3.883328814172688,-2.8984617172197638,-1.0054172717045002,0.0010155556,0.3338325978,-0.0047046811,4e-4,0.0309,-0.0629,0.0305,0.008400000000000005,0.0017804078
2013-06-01,0.047541586279018944,-3.87713135296744,-3.8922443059651415,-2.8713663205477857,-1.0057650324196543,0.0022476743,0.338444358,1.187088e-4,5e-4,0.033,-0.0285,0.0325,0.0092,0.0023997081
2013-07-01,-0.030938719100528367,-3.9140746658098444,-3.8657969079328702,-2.9071876236556156,-1.0068870421542289,5.020654e-4,0.3255625651,0.0083606059,4e-4,0.0344,-0.0173,0.034,0.009799999999999996,3.939975e-4
2013-08-01,0.02894671150356487,-3.8710689902532027,-3.9028672519365215,-2.8630861633969706,-1.007982826856232,9.504246e-4,0.3407133274,0.0103321159,4e-4,0.0351,-0.0079,0.0347,0.008799999999999995,0.0012029316
2013-09-01,0.04288315274140864,-3.8893013360473287,-3.859985791659327,-2.8802480400603327,-1.009053295986996,6.222223e-4,0.3335214846,0.010118701,2e-4,0.0349,0.0061,0.0347,0.008300000000000002,0.0011630045
2013-10-01,0.02724257657944218,-3.9272475619419787,-3.8836175840298957,-2.9034948246652066,-1.023752737276772,0.0014383686,0.324594825,0.0096228184,5e-4,0.0342,0.0128,0.0337,0.007800000000000001,-0.0025752833
2013-11-01,0.022958302721654,-3.9492620859245693,-3.9215988063603633,-2.911181081761332,-1.0380810041632373,6.443989e-4,0.3136852784,0.0103247749,7e-4,0.0361,-0.0236,0.0354,0.0075,-0.0020424242
2013-12-01,-0.035319527531421535,-3.9669345744899545,-3.9436450596354513,-2.9148858497736025,-1.052048724716352,7.455165e-4,0.3044081256,0.0121439423,7e-4,0.0378,-0.0207,0.0371,0.007600000000000003,-8.58115e-5
2014-01-01,0.0416254521364543,-3.919000658334378,-3.9552320548613253,-2.8764941138105122,-1.042506544523866,0.0013035884,0.3214292767,0.0137652167,4e-4,0.0342,0.0548,0.033800000000000004,0.006999999999999999,0.0037202477
2014-02-01,0.006993972907885393,-3.9496468872283876,-3.907433505070839,-2.916552807245848,-1.0330940799825394,0.0012535647,0.3091630718,0.0165761624,5e-4,0.0339,0.0074,0.0334,0.006499999999999999,0.0036979087
2014-03-01,0.006264786083833407,-3.9451202448868274,-3.9382120044642637,-2.9213100000773107,-1.0238102448095168,8.690325e-4,0.3506160657,0.0164163804,5e-4,0.0337,0.0063,0.0332,0.0068000000000000005,0.0064400441
2014-04-01,0.020615508539735927,-3.9407498599834705,-3.9345682089549987,-2.9200164376540005,-1.02073342232947,0.0013626925,0.3480113191,0.0166232646,3e-4,0.0326,0.0181,0.032299999999999995,0.006600000000000002,0.0032967545
2014-05-01,0.01871845631476088,-3.951120205880047,-3.9303080078621124,-2.9334098635961006,-1.0177103422839466,5.552042e-4,0.345173256,0.013985265,3e-4,0.0309,0.0279,0.0306,0.006000000000000005,0.0034926098
2014-06-01,-0.01471960985944154,-3.9596625638348883,-3.940783585080102,-2.9449237336477925,-1.0147388301870959,2.819998e-4,0.3429284585,0.013885435600000001,4e-4,0.0313,-0.0025,0.0309,0.005499999999999998,0.0018621269
2014-07-01,0.03644934333419236,-3.9345839174912025,-3.9497786378546382,-2.9205903321946236,-1.013993585296579,9.491219e-4,0.3483798518,0.0084371731,3e-4,0.031,0.0057,0.030699999999999998,0.005700000000000004,-3.90194e-4
2014-08-01,-0.015156555707915409,-3.9617603977527978,-3.924796728145819,-2.9484990327196225,-1.0132613650331752,5.462017e-4,0.337476204,0.00673899,3e-4,0.0287,0.0369,0.028399999999999998,0.006099999999999994,-0.0016705142
2014-09-01,0.02265594285131378,-3.9364326114578594,-3.9520680698061064,-2.9238889187701522,-1.0125436926877072,7.210232e-4,0.3385761813,0.007991443,2e-4,0.03,-0.017,0.0298,0.006900000000000003,7.525688e-4
2014-10-01,0.02393563432786827,-3.9511884192011726,-3.9282520247616466,-2.9583743826707867,-0.9928140365303859,0.0029439983,0.3318083646,0.0080322917,2e-4,0.0282,0.03,0.028,0.0076999999999999985,-0.0025122778
2014-11-01,-0.003968538037754321,-3.967311681268297,-3.943074211848858,-2.99429489658187,-0.9730167846864268,1.50254e-4,0.323661786,0.0068915801,2e-4,0.0264,0.0286,0.0262,0.0087,-0.0053994179
2014-12-01,-0.030707449351153215,-3.9550680115314343,-3.9592653199817214,-3.00191971869185,-0.9531482928395842,0.0019928394,0.3237556717,0.0056250385,3e-4,0.0246,0.029,0.0243,0.009499999999999995,-0.0056701009
2015-01-01,0.052630014999892616,-3.9120781450693016,-3.943610966871927,-2.9804066270813676,-0.931671517987934,0.0022266292,0.3361687625,1.909177e-4,3e-4,0.02,0.0709,0.0197,0.009899999999999999,-0.0047058924
2015-02-01,-0.0170005674550735,-3.954189750239276,-3.9007508788087235,-3.0439666406747916,-0.9102231095644844,8.135397e-4,0.318227291,-0.0037666739,2e-4,0.0238,-0.0523,0.023600000000000003,0.009000000000000001,0.0043430449
2015-03-01,0.008467783297569476,-3.9254402096907417,-3.9429893551771262,-3.036642123156941,-0.8887980865338005,0.001720375,0.3074540451,-0.0068894585,3e-4,0.023,0.0137,0.022699999999999998,0.009000000000000001,0.0059517216
2015-04-01,0.010381132542039317,-3.9263129987546503,-3.9178283328402013,-3.0598103898358895,-0.8665026089187609,5.743428e-4,0.3063442097,-0.0070747676,2e-4,0.0249,-0.025,0.0247,0.009599999999999997,0.0020328733
2015-05-01,-0.020673791464363767,-3.9291954104731275,-3.9187586251412876,-3.085148563385629,-0.8440468470874984,8.869954e-4,0.303449953,-0.0080783906,2e-4,0.0262,-0.0159,0.026000000000000002,0.009099999999999997,0.005097232
2015-06-01,0.019285042804533248,-3.900462015887384,-3.921697677800971,-3.0790407579145427,-0.8214212579728413,0.0010521576,0.3101868327,-0.0087253358,2e-4,0.0285,-0.0298,0.028300000000000002,0.009399999999999999,0.00350287
2015-07-01,-0.06319178711282003,-3.913895146173752,-3.8943454528920864,-3.1136297493655176,-0.8002653968082343,0.001159779,0.3089532648,-0.0083571622,3e-4,0.0263,0.0329,0.026,0.010499999999999995,6.70472e-5
2015-08-01,-0.026098655115882607,-3.8431886851151016,-3.907813401566236,-3.0642728835174484,-0.7789158015976532,0.0058469489,0.3306709874,-0.0101608866,7e-4,0.0264,0.0012,0.0257,0.011500000000000003,-0.0014162763
2015-09-01,0.07819604799629598,-3.8103473380226354,-3.8371460570103513,-3.052979844387055,-0.7573674936355803,0.0040534912,0.3356119548,-0.0136376361,2e-4,0.0253,0.0174,0.0251,0.012700000000000003,-0.0015567566
2015-10-01,6.32409293370273e-4,-3.8832095757389866,-3.803490232598064,-3.14800097272518,-0.7352086030138065,0.0016189067,0.3094136283,-0.0168324623,2e-4,0.0259,-0.0053,0.0257,0.013900000000000003,-4.496838e-4
2015-11-01,-0.017283477509317347,-3.876904005779771,-3.8763991701651577,-3.164044243888327,-0.7128597618914441,0.0011187586,0.3084291577,-0.0184380968,0.0012,0.0265,-0.0065,0.0253,0.014000000000000005,-0.0021106804
2015-12-01,-0.05097526729316913,-3.852453996294733,-3.8701396682647125,-3.1621434220666673,-0.6903105742280657,0.0028384861,0.3136488144,-0.0222515536,0.0023,0.0268,-0.0022,0.0245,0.014900000000000004,-0.0034170964
2016-01-01,-0.004163534358309129,-3.796643475274849,-3.8487111162142003,-3.1104225418081297,-0.6862209334667191,0.0043013139,0.3319106296,-0.0209440568,0.0026,0.0236,0.0476,0.020999999999999998,0.014499999999999999,0.0016531022
2016-02-01,0.062411836591010406,-3.7887776516826785,-3.792914552122737,-3.106632522333566,-0.6821451293491125,0.0026015443,0.3309018254,-0.0247160557,0.0031,0.0217,0.0294,0.018600000000000002,0.0138,8.230765e-4
2016-03-01,0.0026318929746445116,-3.8489698458296298,-3.7850648609097473,-3.1708845085871022,-0.6780853372425275,0.0012741566,0.3279547913,-0.0237096391,0.0029,0.0218,-3e-4,0.0189,0.0131,0.0043060001
2016-04-01,0.014883914183992718,-3.8472378798285076,-3.8445421467606913,-3.171730957725215,-0.6755069221032928,8.177635e-4,0.3263208887,-0.0242105342,0.0023,0.0223,-0.0053,0.02,0.011699999999999995,0.004741068
2016-05-01,7.824837280165363e-4,-3.8580403717363727,-3.842831957998395,-3.185093501072908,-0.6729468706634649,9.955687e-4,0.3260721193,-0.0270482976,0.0027,0.0219,0.0082,0.0192,0.010300000000000004,0.004045791
2016-06-01,0.034161958456026376,-3.8545619598476257,-3.853651527710836,-3.184161463780142,-0.6704004960674839,0.0028644087,0.3234753617,-0.0286793269,0.0027,0.0179,0.059,0.015199999999999998,0.010299999999999997,0.0032843662
2016-07-01,-0.0013102102646097014,-3.8853193459788016,-3.8503289070350353,-3.2108648900545163,-0.6744544559242853,4.776636e-4,0.3146611589,-0.0320189618,0.003,0.0175,0.0081,0.014500000000000002,0.009399999999999999,-0.0016181364
2016-08-01,-0.0013249986014492454,-3.879884217037102,-3.8811041363975165,-3.2014249369087793,-0.6784592801283229,2.791632e-4,0.3151974253,-0.0307856177,0.003,0.0186,-0.014,0.0156,0.0092,9.184301e-4
2016-09-01,-0.019310208478072355,-3.8744514556910716,-3.8756867008921767,-3.192037798818066,-0.6824136568730057,0.0016731125,0.3167938869,-0.0326071176,0.0029,0.0196,-0.0124,0.0167,0.009000000000000001,0.0024039959
2016-10-01,0.03291481410067744,-3.8498499718063877,-3.8694667539110763,-3.152198105312163,-0.6976518664942248,3.640519e-4,0.3196877815,-0.0290379793,0.0033,0.022,-0.0314,0.018699999999999998,0.0087,0.0012467485
2016-11-01,0.017473369249137994,-3.878495665531584,-3.8448921930661126,-3.1659795390992667,-0.7125161264323174,9.463721e-4,0.3032857864,-0.0274562916,0.0045,0.0267,-0.0599,0.0222,0.0085,-0.0015554609
2016-12-01,0.017072613961264298,-3.891597260046341,-3.873560156994583,-3.1645798918586925,-0.7270173681876484,5.240219e-4,0.2934790969,-0.0251078793,0.0051,0.0272,-0.0057,0.022099999999999998,0.0077000000000000055,3.273214e-4
2017-01-01,0.035508734087220044,-3.904362209514227,-3.8866359114212177,-3.162272359928581,-0.7420898495856463,3.355713e-4,0.29197965,-0.0226616472,0.0051,0.0278,0.0043,0.022699999999999998,0.007400000000000004,0.0058277279
2017-02-01,-5.874896537567781e-4,-3.935948452007874,-3.899425354398439,-3.179154095264133,-0.756794356743741,2.239129e-4,0.2786778326,-0.0187126101,0.0052,0.027,0.0137,0.0218,0.006899999999999996,0.0031461174
2017-03-01,0.008491533960906135,-3.9306486997944465,-3.9310380057345866,-3.159502787625346,-0.7711459121691004,5.75304e-4,0.2815988893,-0.0161988606,0.0074,0.0274,-0.004,0.02,0.0067000000000000046,8.127979e-4
2017-04-01,0.010803645879788349,-3.9337037899557137,-3.9246536493972757,-3.156232093790413,-0.7774716961653008,3.905471e-4,0.2778700263,-0.0155745578,0.008,0.0265,0.0145,0.0185,0.006999999999999999,0.0029655334
2017-05-01,0.004223849070996622,-3.939254184497277,-3.927744466111686,-3.1555699620347566,-0.7836842224625205,5.030985e-4,0.2769687672,-0.0101861403,0.0089,0.0256,0.0158,0.0167,0.006999999999999999,8.547218e-4
2017-06-01,0.01822767040571723,-3.9381345642568983,-3.9333322817035463,-3.1483477298779183,-0.78978683437898,4.475599e-4,0.2725452275,-0.0097840063,0.0098,0.0258,-0.001,0.016,0.006900000000000003,9.07111e-4
2017-07-01,-2.3730150623456694e-4,-3.9505865245495704,-3.931422563035877,-3.1577536497419976,-0.7928328748075728,2.588437e-4,0.2658036788,-0.0131635508,0.0107,0.0262,-0.0027,0.015500000000000002,0.006900000000000003,-6.899226e-4
2017-08-01,0.01798346606522817,-3.944463527501362,-3.9439171844450462,-3.14863625108387,-0.7958272764174921,7.533758e-4,0.2651136136,-0.0122128251,0.0101,0.0242,0.0289,0.0141,0.0068000000000000005,0.0029944523
2017-09-01,0.02073508750310794,-3.956959406016763,-3.9378404488135144,-3.1581839613439504,-0.7987754446728128,2.572472e-4,0.2597061668,-0.0110851796,0.0103,0.0259,-0.0205,0.0156,0.006699999999999998,0.0052949059
